ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Enrolled,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment,Kidhome_transformed,MntWines_transformed,MntFruits_transformed,MntMeatProducts_transformed,MntFishProducts_transformed,MntSweetProducts_transformed,MntGoldProds_transformed,NumDealsPurchases_transformed,NumWebPurchases_transformed,NumCatalogPurchases_transformed,NumStorePurchases_transformed,Has_Children,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD
6853,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,32,608,21,1438,5,4,5,54,87.3638838475499,75.19170049616599,75.2086623054365,3.85,Medium Value Customer,0.0,26.68332812825267,3.295836866004329,6.289715570908998,4.248495242049359,2.6390573296152584,4.394449154672439,0.5839432579994446,1.7320508075688772,1.9129311827723887,3.3166247903554,0,False,False,True,False,False,False,False,False,True,False
3076,1975,Graduation,Together,66653.0,1,1,2012-07-09,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,0,39,880,22,612,5,4,3,54,81.76043557168784,79.43166441136671,79.44958267538912,3.99,Medium Value Customer,1.0,21.2602916254693,2.9444389791664403,4.634728988229636,2.833213344056216,2.9444389791664403,1.9459101490553128,1.098158439308463,2.0,1.4422495703074083,3.4641016151377544,1,False,False,False,True,False,False,False,True,False,False
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,62,656,24,884,4,5,4,45,73.72958257713249,86.71628326567433,86.73584480036092,4.24,High value Customer,0.0,22.869193252058544,2.079441541679836,4.90527477843843,3.6375861597263857,2.70805020110221,5.135798437050262,1.098158439308463,2.8284271247461903,1.4422495703074083,3.1622776601683795,1,False,False,True,False,False,False,False,True,False,False
6518,1951,PhD,Widow,67680.0,0,1,2013-11-06,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,63,395,19,606,5,4,3,54,91.87840290381124,66.5764546684709,66.59147304308594,3.52,Medium Value Customer,0.0,23.366642891095847,0.0,3.8918202981106265,0.0,1.9459101490553128,1.9459101490553128,0.5839432579994446,2.6457513110645907,1.5874010519681994,2.8284271247461903,1,False,False,False,False,True,False,False,False,False,True
4137,1948,Graduation,Together,70666.0,0,0,2013-06-12,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,66,542,16,1076,4,3,4,43,70.34936479128856,53.33784393324312,53.34987593052109,2.79,Low Value Customers,0.0,19.949937343260004,3.713572066704308,5.908082938168931,4.787491742782046,4.812184355372417,3.4339872044851463,0.5839432579994446,2.6457513110645907,1.709975946676697,2.0,0,False,False,False,True,False,False,False,True,False,False
8082,1971,Graduation,Married,25721.0,1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,1,43,564,5,34,2,1,1,21,24.45553539019964,9.336941813261165,9.339048048725468,0.58,Lost Customers,1.0,1.0,1.3862943611198906,1.9459101490553128,1.3862943611198906,1.9459101490553128,2.772588722239781,0.5839432579994446,1.0,1.259921049894873,1.4142135623730951,1,False,True,False,False,False,False,False,True,False,False
1386,1967,Graduation,Together,32474.0,1,1,2014-11-05,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,47,31,4,11,5,1,1,51,100.0,3.202525935949481,3.203248364538687,0.89,Lost Customers,1.0,3.1622776601683795,0.0,0.6931471805599453,0.0,0.0,0.0,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,False,False,True,False,False,False,True,False,False
9369,1979,2n Cycle,Single,88194.0,0,1,2014-03-19,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,1,35,262,32,1274,5,5,5,55,80.78493647912886,99.30085701398286,99.32325738777352,4.83,Top Customers,0.0,26.229754097208,2.70805020110221,5.736572297479192,5.308267697401205,3.218875824868201,3.6635616461296463,0.5839432579994446,3.3166247903554,2.223980090569316,3.1622776601683795,1,False,False,True,False,False,True,False,False,False,False
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,56,435,18,653,5,4,4,54,95.23593466424684,62.56202074875959,62.57613354387548,3.37,Medium Value Customer,0.0,15.716233645501712,3.912023005428146,5.075173815233827,2.079441541679836,4.418840607796598,4.700480365792417,0.5839432579994446,2.23606797749979,1.4422495703074083,3.1622776601683795,1,False,False,False,True,False,False,False,True,False,False
1357,1970,Graduation,Together,74854.0,1,2,2013-08-04,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,44,489,19,1562,1,4,5,14,9.323956442831216,66.5764546684709,66.59147304308594,2.9,Low Value Customers,1.0,29.257477676655583,4.0943445622221,6.190315405853148,4.07753744390572,3.4011973816621555,4.30406509320417,1.2821890076534144,1.4142135623730951,1.8171205928321397,2.23606797749979,1,False,False,False,True,False,False,False,True,False,False
1402,1954,Master,Married,66991.0,0,0,2012-11-09,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,0,60,757,21,1253,5,4,5,54,98.84301270417424,75.19170049616599,75.2086623054365,3.94,Medium Value Customer,0.0,22.27105745132009,3.610917912644224,6.133398042996649,5.247024072160486,4.110873864173311,2.5649493574615367,0.994099345357619,2.0,2.080083823051904,2.449489742783178,0,False,True,False,False,False,False,False,False,True,False
10629,1973,2n Cycle,Married,47625.333333333336,1,0,2012-09-14,25,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,0,41,813,9,109,4,2,2,42,74.77313974591652,31.371222372575552,31.378299120234605,1.89,At Risk,1.0,5.0,1.3862943611198906,3.784189633918261,2.8903717578961645,1.6094379124341005,2.8903717578961645,0.994099345357619,1.7320508075688772,1.0,1.7320508075688772,1,False,True,False,False,False,True,False,False,False,False
6312,1959,Graduation,Married,65031.0,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,55,629,30,863,4,5,4,45,70.34936479128856,98.28597203428056,98.3081434694338,4.71,Top Customers,0.0,16.06237840420901,4.68213122712422,5.676753802268282,4.442651256490317,3.6375861597263857,4.465908118654584,1.098158439308463,3.1622776601683795,1.5874010519681994,3.605551275463989,1,False,True,False,False,False,False,False,True,False,False
8132,1975,PhD,Married,60631.0,1,1,2013-05-04,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,39,581,24,661,1,5,4,15,11.048094373865698,86.71628326567433,86.73584480036092,3.77,Medium Value Customer,1.0,23.769728648009423,1.9459101490553128,4.189654742026425,0.0,1.9459101490553128,2.995732273553991,1.1748209479730365,3.0,1.4422495703074083,2.8284271247461903,1,False,True,False,False,False,False,False,False,False,True
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,62,220,8,65,3,2,2,32,40.76678765880218,26.95083446098331,26.956914053688248,1.45,At Risk,0.0,3.741657386773941,2.3978952727983707,2.6390573296152584,1.6094379124341005,2.772588722239781,2.302585092994046,0.5839432579994446,1.4142135623730951,1.259921049894873,2.0,0,False,True,False,False,False,False,False,True,False,False
5846,1977,Graduation,Divorced,40246.0,1,0,2012-12-19,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0,37,717,4,13,2,1,1,21,31.556261343012704,3.202525935949481,3.203248364538687,0.37,Lost Customers,1.0,1.4142135623730951,0.6931471805599453,1.9459101490553128,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.5839432579994446,1.0,1.0,1.4142135623730951,1,True,False,False,False,False,False,False,True,False,False
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,1,42,831,19,1890,4,4,5,44,65.19963702359347,66.5764546684709,66.59147304308594,3.32,Medium Value Customer,0.0,26.851443164195103,4.718498871295094,6.83087423464618,4.584967478670572,2.9444389791664403,2.9444389791664403,0.5839432579994446,2.6457513110645907,1.9129311827723887,2.23606797749979,0,False,True,False,False,False,False,False,False,True,False
7503,1976,Graduation,Single,75825.0,0,0,2012-12-10,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,1,38,726,22,2209,3,4,5,34,59.48275862068966,79.43166441136671,79.44958267538912,3.82,Medium Value Customer,0.0,32.12475680841802,4.663439094112067,6.659293919683638,4.927253685157205,4.663439094112067,3.951243718581428,0.0,2.23606797749979,2.080083823051904,3.0,0,False,False,True,False,False,False,False,True,False,False
10401,1976,2n Cycle,Together,26326.0,0,0,2013-04-09,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,0,38,606,4,18,5,1,1,51,87.3638838475499,3.202525935949481,3.203248364538687,0.79,Lost Customers,0.0,1.0,0.0,1.791759469228055,0.0,1.3862943611198906,2.302585092994046,0.5839432579994446,0.0,1.0,1.7320508075688772,0,False,False,False,True,False,True,False,False,False,False
1618,1965,Graduation,Together,56046.0,0,0,2013-02-01,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,1,49,673,21,692,5,4,4,54,90.78947368421052,75.19170049616599,75.2086623054365,3.88,Medium Value Customer,0.0,24.020824298928627,0.0,4.174387269895637,0.0,0.0,3.951243718581428,0.8412383821602403,3.1622776601683795,1.259921049894873,2.8284271247461903,0,False,False,False,True,False,False,False,True,False,False
3332,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,29,829,12,165,1,3,2,13,12.023593466424682,41.83581416328372,41.84525152267088,1.87,At Risk,1.0,8.0,1.6094379124341005,4.23410650459726,2.079441541679836,1.791759469228055,2.8903717578961645,1.098158439308463,1.7320508075688772,1.259921049894873,2.0,1,False,False,True,False,False,False,False,True,False,False
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,45,531,4,16,5,1,1,51,94.28312159709618,3.202525935949481,3.203248364538687,0.84,Lost Customers,1.0,2.0,0.6931471805599453,1.791759469228055,1.0986122886681098,0.0,1.6094379124341005,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,True,False,False,False,False,False,True,False,False
5346,1973,2n Cycle,Married,23559.0,1,0,2013-03-07,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,41,639,9,79,1,2,2,12,12.023593466424682,31.371222372575552,31.378299120234605,1.42,At Risk,1.0,5.0,1.791759469228055,2.995732273553991,2.079441541679836,0.0,3.1780538303479458,0.994099345357619,1.7320508075688772,1.0,1.7320508075688772,1,False,True,False,False,False,True,False,False,False,False
4119,1963,Master,Together,38620.0,0,0,2013-11-05,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,51,396,11,318,3,2,3,32,43.01270417422868,38.768606224627874,38.77735168057749,1.97,At Risk,0.0,10.583005244258365,2.8903717578961645,3.80666248977032,3.555348061489413,3.1354942159291497,4.499809670330265,0.5839432579994446,1.4142135623730951,1.8171205928321397,1.7320508075688772,0,False,False,False,True,False,False,False,False,True,False
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,0,27,284,27,778,5,5,4,55,81.76043557168784,94.8128101037438,94.83419806000452,4.64,Top Customers,0.0,12.767145334803704,3.1780538303479458,6.052089168924417,3.332204510175204,4.189654742026425,4.343805421853684,0.5839432579994446,1.7320508075688772,2.223980090569316,3.605551275463989,0,True,False,False,False,False,False,False,True,False,False
5268,1960,Graduation,Married,29440.0,1,1,2013-11-08,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,54,393,7,56,1,1,2,11,4.174228675136116,21.47045557059089,21.475298894653733,0.94,Lost Customers,1.0,4.123105625617661,2.19722457733622,2.70805020110221,2.3978952727983707,1.6094379124341005,1.3862943611198906,0.8412383821602403,1.0,1.0,2.0,1,False,True,False,False,False,False,False,True,False,False
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,0,44,508,13,151,3,3,2,33,52.31397459165154,44.40685611186288,44.41687344913151,2.28,Low Value Customers,1.0,11.40175425099138,0.0,2.833213344056216,0.0,0.0,1.791759469228055,1.1748209479730365,1.7320508075688772,1.259921049894873,2.0,1,False,True,False,False,False,False,False,False,True,False
4452,1957,Graduation,Single,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,1,57,192,17,372,5,3,3,53,96.46098003629764,58.18673883626523,58.199864651477554,3.2,Medium Value Customer,0.0,17.08800749063506,1.9459101490553128,3.6375861597263857,0.0,1.3862943611198906,3.555348061489413,1.098158439308463,2.449489742783178,1.259921049894873,2.449489742783178,1,False,False,True,False,False,False,False,True,False,False
8504,1973,Graduation,Married,79593.0,0,0,2014-12-05,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,41,1,19,1366,2,4,5,24,29.87749546279492,66.5764546684709,66.59147304308594,3.05,Medium Value Customer,0.0,18.708286933869708,4.110873864173311,6.343880434126331,4.709530201312334,4.897839799950911,4.983606621708336,0.5839432579994446,2.23606797749979,1.9129311827723887,2.6457513110645907,0,False,True,False,False,False,False,False,True,False,False
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,47,319,10,194,2,2,3,22,20.5535390199637,35.47586829048263,35.483870967741936,1.66,At Risk,0.0,11.61895003862225,2.302585092994046,3.688879454113936,1.6094379124341005,0.0,2.079441541679836,0.5839432579994446,1.4142135623730951,1.4422495703074083,2.23606797749979,1,False,False,False,True,False,False,False,True,False,False
8996,1957,PhD,Married,56088.25833333333,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,0,57,747,29,603,5,5,3,55,95.23593466424684,97.60938204781236,97.63140085720732,4.86,Top Customers,1.4142135623730951,15.1657508881031,3.7612001156935615,5.262690188904886,3.912023005428146,3.6375861597263857,3.9889840465642745,1.4312307412786116,2.6457513110645907,1.4422495703074083,2.8284271247461903,1,False,True,False,False,False,False,False,False,False,True
9235,1957,Graduation,Single,52169.74977578475,1,1,2014-05-27,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,0,57,193,4,18,3,1,1,31,55.58076225045372,3.202525935949481,3.203248364538687,0.55,Lost Customers,1.0,2.6457513110645907,0.0,2.19722457733622,1.0986122886681098,0.0,0.6931471805599453,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,False,True,False,False,False,False,True,False,False
5798,1973,Master,Together,52917.53424657534,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,41,378,15,985,1,3,4,13,12.023593466424682,49.48128101037438,49.49244304083014,2.19,Low Value Customers,0.0,21.095023109728988,3.6375861597263857,5.886104031450156,4.59511985013459,3.367295829986474,2.9444389791664403,0.5839432579994446,1.4142135623730951,1.709975946676697,2.8284271247461903,0,False,False,False,True,False,False,False,False,True,False
11178,1972,Master,Single,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,42,258,5,32,2,1,1,21,30.648820326678766,9.336941813261165,9.339048048725468,0.63,Lost Customers,1.0,3.872983346207417,1.0986122886681098,2.3978952727983707,0.0,0.6931471805599453,1.6094379124341005,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,False,True,False,False,False,False,False,True,False
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,44,196,10,43,1,2,1,12,15.15426497277677,35.47586829048263,35.483870967741936,1.62,At Risk,1.0,5.196152422706632,1.0986122886681098,2.70805020110221,0.0,0.0,0.0,0.994099345357619,1.7320508075688772,1.259921049894873,1.7320508075688772,1,False,True,False,False,False,False,False,False,False,True
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,31,198,6,45,4,1,1,41,68.98820326678766,15.358592692828148,15.362057297541169,1.17,At Risk,1.0,2.23606797749979,1.3862943611198906,2.4849066497880004,2.5649493574615367,1.791759469228055,2.302585092994046,0.5839432579994446,1.4142135623730951,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,54,744,22,606,2,4,3,24,27.54083484573503,79.43166441136671,79.44958267538912,3.58,Medium Value Customer,0.0,22.47220505424423,0.0,3.295836866004329,0.0,0.0,4.330733340286331,1.1748209479730365,2.6457513110645907,1.709975946676697,2.449489742783178,1,False,False,False,False,True,False,False,True,False,False
11100,1972,Graduation,Divorced,51813.0,1,1,2013-11-04,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,42,397,7,63,4,1,2,41,62.59074410163339,21.47045557059089,21.475298894653733,1.38,At Risk,1.0,7.14142842854285,1.0986122886681098,2.079441541679836,0.0,0.6931471805599453,1.0986122886681098,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,True,False,False,False,False,False,False,True,False,False
4646,1951,2n Cycle,Married,78497.0,0,0,2013-01-12,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,63,693,25,978,3,5,4,35,56.21597096188747,89.46774921064502,89.48793142341529,4.22,High value Customer,0.0,14.38749456993816,3.295836866004329,6.104793232414985,4.330733340286331,0.0,5.41164605185504,0.5839432579994446,2.23606797749979,2.0,3.4641016151377544,0,False,True,False,False,False,True,False,False,False,False
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,534,16,410,4,3,3,43,66.96914700544465,53.33784393324312,53.34987593052109,2.77,Low Value Customers,0.0,11.61895003862225,3.8501476017100575,4.532599493153256,4.189654742026425,4.127134385045092,2.4849066497880004,0.8412383821602403,2.23606797749979,1.4422495703074083,2.6457513110645907,0,False,True,False,False,False,False,False,False,False,True
1473,1960,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,54,501,7,72,5,1,2,51,100.0,21.47045557059089,21.475298894653733,1.66,At Risk,0.0,7.280109889280518,0.6931471805599453,1.791759469228055,1.0986122886681098,0.6931471805599453,2.3978952727983707,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,False,True,False,False,True,False,False,False,False
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,55,251,7,55,3,1,1,31,56.91923774954629,21.47045557059089,21.475298894653733,1.34,At Risk,0.0,6.4031242374328485,0.6931471805599453,1.9459101490553128,1.0986122886681098,0.0,1.791759469228055,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,False,True,False,False,False,False,False,False,True
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,35,595,27,1169,3,5,4,35,40.131578947368425,94.8128101037438,94.83419806000452,4.33,High value Customer,0.0,19.6468827043885,5.153291594497779,5.214935757608986,5.225746673713202,4.890349128221754,4.718498871295094,0.8412383821602403,3.0,1.8171205928321397,3.3166247903554,1,False,False,False,True,False,False,False,True,False,False
9370,1945,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,69,568,16,1120,2,3,4,23,31.556261343012704,53.33784393324312,53.34987593052109,2.5,Low Value Customers,0.0,23.706539182259394,4.406719247264253,5.6240175061873385,4.394449154672439,3.713572066704308,4.406719247264253,0.5839432579994446,2.449489742783178,1.5874010519681994,2.449489742783178,0,False,True,False,False,False,False,False,False,False,True
8908,1959,Graduation,Married,87195.0,0,0,2014-08-05,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,1,55,123,20,1097,4,4,4,44,64.29219600725953,70.92918358141634,70.94518384840966,3.5,Medium Value Customer,0.0,14.730919862656236,4.343805421853684,6.53813982376767,3.9318256327243257,3.295836866004329,3.6635616461296463,0.5839432579994446,1.7320508075688772,2.289428485106664,2.23606797749979,0,False,True,False,False,False,False,False,True,False,False
8373,1979,Basic,Together,24594.0,1,0,2013-10-12,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,35,420,5,29,1,1,1,11,5.195099818511797,9.336941813261165,9.339048048725468,0.44,Lost Customers,1.0,1.0,1.3862943611198906,1.9459101490553128,2.3978952727983707,0.0,2.302585092994046,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,False,False,True,False,False,True,False,False,False
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,50,438,13,187,5,3,2,53,84.41470054446461,44.40685611186288,44.41687344913151,2.52,Low Value Customers,1.0,12.0,0.6931471805599453,3.49650756146648,1.0986122886681098,0.6931471805599453,2.079441541679836,1.098158439308463,2.0,1.259921049894873,2.0,1,False,True,False,False,False,False,False,True,False,False
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,45,672,26,910,3,5,4,35,43.01270417422868,92.46729815065405,92.48815700428604,4.25,High value Customer,0.0,17.175564037317667,4.672828834461906,5.605802066295998,4.330733340286331,4.59511985013459,4.189654742026425,1.098158439308463,2.449489742783178,1.709975946676697,3.4641016151377544,1,False,True,False,False,False,False,False,True,False,False
